close_time_date,symbol,close,MA7,PRMA7,,是否在cex案例文档中
2023/1/11 0:00,CVXUSDT,3.401,3.2339999999999995,0.051638837353123135,,
2023/1/11 0:00,ARUSDT,7.56,7.105714285714286,0.06393244873341364,,
2023/1/11 0:00,GRTUSDT,0.0729,0.06591428571428572,0.10598179453836165,,
2023/1/11 0:00,SPELLUSDT,0.0006074,0.0005665285714285714,0.07214363164132442,,
2023/1/11 0:00,AUDIOUSDT,0.1585,0.1463,0.08339029391660957,,
2023/1/12 0:00,RENUSDT,0.069142,0.06565214285714285,0.05315678957274805,,
2023/1/12 0:00,DOTUSDT,5.135,4.819428571428571,0.06547901351671803,,
2023/1/12 0:00,MINAUSDT,0.51,0.46799999999999997,0.08974358974358987,,
2023/1/12 0:00,STORJUSDT,0.2921,0.2711571428571428,0.0772351298667091,,
2023/1/12 0:00,XLMUSDT,0.0814,0.07732857142857143,0.052651025309440325,,
2023/1/13 0:00,UNFIUSDT,4.311,4.086,0.05506607929515406,,
2023/1/13 0:00,OSMOUSDT,0.814,0.7581428571428572,0.07367627661579035,,
2023/1/13 0:00,GMXUSDT,45.9,43.15857142857143,0.06351990996656842,,
2023/1/13 0:00,SYSUSDT,0.1142,0.10772857142857142,0.0600716085399815,,
2023/1/13 0:00,BICOUSDT,0.309,0.2888571428571428,0.06973293768546007,,
2023/1/14 0:00,DOCKUSDT,0.01698,0.015925714285714286,0.06620021528525277,,
2023/1/14 0:00,ICPUSDT,4.605,4.307428571428572,0.06908331122313616,,
2023/1/14 0:00,LUNAUSDT,1.6962,1.529242857142857,0.10917634310162838,,
2023/1/14 0:00,TUSDT,0.0195,0.017885714285714286,0.09025559105431302,,
2023/1/14 0:00,LUNCUSDT,0.00017674,0.0001655142857142857,0.06782323493871933,,
2023/1/15 0:00,BICOUSDT,0.337,0.3057142857142857,0.10233644859813085,,
2023/1/15 0:00,GNOUSDT,105.8,95.89999999999999,0.10323253388946818,,
2023/1/15 0:00,APEUSDT,5.195,4.848142857142858,0.07154433214485656,,
2023/1/15 0:00,BIFIUSDT,414.5,388.9428571428571,0.0657092485124513,,
2023/1/15 0:00,AMPUSDT,0.00393,0.00355,0.10704225352112684,,
2023/1/16 0:00,XLMUSDT,0.088,0.08312857142857143,0.05860113421550084,,
2023/1/16 0:00,LSKUSDT,0.873,0.8078571428571429,0.08063660477453571,,
2023/1/16 0:00,ALICEUSDT,1.51,1.352714285714286,0.1162741577780122,,
2023/1/16 0:00,VIDTUSDT,0.03424,0.032158571428571425,0.06472391275376488,,
2023/1/16 0:00,UNFIUSDT,4.681,4.355428571428571,0.07475072159538199,,
2023/1/17 0:00,STEEMUSDT,0.1847,0.1737142857142857,0.06324013157894748,,
2023/1/17 0:00,ROSEUSDT,0.04811,0.04489,0.0717308977500557,,
2023/1/17 0:00,HIGHUSDT,1.087,0.9921428571428572,0.09560835133189327,,
2023/1/17 0:00,STGUSDT,0.4537,0.4275142857142857,0.061251086012163336,,
2023/1/17 0:00,VITEUSDT,0.02376,0.021825714285714285,0.08862416546668417,,
2023/1/18 0:00,VETUSDT,0.02128,0.020258571428571428,0.05041957548832943,,
2023/1/18 0:00,APTUSDT,7.6105,7.134171428571428,0.06676718890170452,,yes
2023/1/18 0:00,COSUSDT,0.00552,0.005227142857142856,0.05602623667668771,,
2023/1/18 0:00,FIDAUSDT,0.4462,0.40472857142857144,0.1024672620098126,,
2023/1/18 0:00,DOTUSDT,5.956,5.641571428571429,0.055734217923071094,,
2023/1/19 0:00,ALPHAUSDT,0.1155,0.10744285714285715,0.07499002792181897,,
2023/1/19 0:00,AMPUSDT,0.00455,0.004252857142857143,0.06986899563318771,,
2023/1/19 0:00,KMDUSDT,0.2542,0.23002857142857142,0.10508011427151898,,
2023/1/19 0:00,CRVUSDT,0.893,0.830857142857143,0.07479367262723513,,
2023/1/19 0:00,AAVEUSDT,81.9,77.42857142857143,0.05774907749077496,,
2023/1/20 0:00,LOKAUSDT,0.4834,0.4527285714285714,0.06774794105582016,,
2023/1/20 0:00,FXSUSDT,10.053,8.408,0.1956470028544246,,
2023/1/20 0:00,RVNUSDT,0.02602,0.024485714285714284,0.06266044340723465,,
2023/1/20 0:00,SNXUSDT,2.259,2.1227142857142858,0.06420351302241056,,
2023/1/20 0:00,DATAUSDT,0.03701,0.03027,0.22266270234555674,,
2023/1/21 0:00,ADAUSDT,0.3652,0.34694285714285716,0.05262291031870214,,
2023/1/21 0:00,TUSDT,0.02315,0.021875714285714283,0.058251159145823905,,
2023/1/21 0:00,HOTUSDT,0.002063,0.0019275714285714284,0.07025865263469955,,
2023/1/21 0:00,FUNUSDT,0.00749,0.0071085714285714285,0.053657556270096496,,
2023/1/21 0:00,MAGICUSDT,0.945,0.7566857142857143,0.24886724059809695,,
2023/1/22 0:00,ZRXUSDT,0.22,0.20885714285714285,0.05335157318741457,,
2023/1/22 0:00,HOOKUSDT,2.1393,1.7747285714285714,0.20542376701467435,,
2023/1/22 0:00,LDOUSDT,2.396,2.1471428571428572,0.11590153027278771,,
2023/1/22 0:00,STPTUSDT,0.03782,0.03505571428571429,0.07885406903296777,,
2023/1/22 0:00,ENJUSDT,0.4358,0.38987142857142854,0.11780440438239737,,
2023/1/23 0:00,SHIBUSDT,1.2e-05,1.1410000000000001e-05,0.051709027169149824,,
2023/1/23 0:00,BICOUSDT,0.356,0.3321428571428572,0.07182795698924704,,
2023/1/23 0:00,WRXUSDT,0.1869,0.1757857142857143,0.06322633075985373,,
2023/1/23 0:00,ZRXUSDT,0.2274,0.21221428571428572,0.07155839784584317,,
2023/1/23 0:00,HIGHUSDT,1.214,1.1252857142857142,0.07883712073124283,,
2023/1/24 0:00,FLMUSDT,0.099,0.09238571428571428,0.07159424771918976,,
2023/1/24 0:00,APTUSDT,12.6744,10.25507142857143,0.23591533109054041,,yes
2023/1/24 0:00,KP3RUSDT,79.49,74.43714285714285,0.0678808582504895,,
2023/1/24 0:00,DGBUSDT,0.01069,0.00989,0.08088978766430732,,
2023/1/24 0:00,DOTUSDT,6.56,6.094571428571428,0.07636772772021949,,
2023/1/25 0:00,ONEUSDT,0.01892,0.017542857142857145,0.07850162866449506,,
2023/1/25 0:00,CFXUSDT,0.0296,0.02755714285714286,0.07413167444271629,,yes
2023/1/25 0:00,HFTUSDT,0.4361,0.3886,0.12223365928975816,,
2023/1/25 0:00,HOOKUSDT,2.5336,2.1270285714285717,0.1911452596512906,,
2023/1/25 0:00,PHAUSDT,0.1781,0.1418714285714286,0.25536199778471436,,
2023/1/26 0:00,TRBUSDT,16.76,15.444285714285714,0.08519100915733979,,
2023/1/26 0:00,DYDXUSDT,1.927,1.639,0.17571690054911526,,
2023/1/26 0:00,ILVUSDT,62.2,57.85,0.07519446845289535,,
2023/1/26 0:00,PERPUSDT,0.56013,0.5117842857142857,0.09446502293097825,,
2023/1/26 0:00,UNFIUSDT,5.899,5.208142857142858,0.13264942260745527,,
2023/1/27 0:00,DARUSDT,0.1921,0.17443999999999998,0.10123824810823212,,
2023/1/27 0:00,SUPERUSDT,0.1203,0.11021428571428572,0.09151004536616969,,
2023/1/27 0:00,BANDUSDT,2.217,1.9504285714285712,0.13667325862447832,,
2023/1/27 0:00,MATICUSDT,1.124,1.0106714285714287,0.11213196319278551,,
2023/1/27 0:00,INJUSDT,2.58,1.995285714285714,0.2930478986181715,,yes
2023/1/28 0:00,EPXUSDT,0.000412,0.00038971428571428566,0.057184750733138,,
2023/1/28 0:00,STPTUSDT,0.04212,0.03917428571428572,0.07519509882576014,,
2023/1/28 0:00,HFTUSDT,0.5509,0.4701857142857143,0.17166469176313282,,
2023/1/28 0:00,MBOXUSDT,0.531,0.49857142857142855,0.06504297994269348,,
2023/1/28 0:00,REIUSDT,0.0289,0.02737142857142857,0.055845511482254695,,
2023/1/29 0:00,GMXUSDT,55.83,52.910000000000004,0.05518805518805503,,
2023/1/29 0:00,HFTUSDT,0.5475,0.4884857142857143,0.1208106685383401,,
2023/1/29 0:00,DYDXUSDT,2.296,1.983285714285714,0.15767485413815452,,
2023/1/29 0:00,STRAXUSDT,0.584,0.5331428571428571,0.09539121114683802,,
2023/1/29 0:00,MAGICUSDT,1.4972,1.2945428571428572,0.156547264340418,,
2023/1/30 0:00,BATUSDT,0.2726,0.25845714285714283,0.05472031837276159,,
2023/1/30 0:00,ALICEUSDT,1.914,1.675857142857143,0.14210212258119492,,
2023/1/30 0:00,FTMUSDT,0.4903,0.4396857142857143,0.11511469231269089,,
2023/1/30 0:00,DARUSDT,0.27459,0.22019428571428573,0.2470350858981678,,
2023/1/30 0:00,SPELLUSDT,0.0008309,0.0007720714285714286,0.07619576279026719,,
2023/1/31 0:00,ACHUSDT,0.01472,0.011611428571428573,0.26771653543307083,,yes
2023/1/31 0:00,VGXUSDT,0.645,0.4355714285714286,0.4808133814365365,,
2023/1/31 0:00,MINAUSDT,0.774,0.6798571428571429,0.13847446942635,,
2023/1/31 0:00,DASHUSDT,59.22,52.65571428571429,0.12466426110312256,,
2023/1/31 0:00,VOXELUSDT,0.2947,0.25138571428571427,0.17230209694834353,,
2023/2/1 0:00,TKOUSDT,0.337,0.3135428571428572,0.07481319482412974,,
2023/2/1 0:00,PERPUSDT,0.70447,0.6007328571428572,0.17268431653718186,,
2023/2/1 0:00,IMXUSDT,0.752,0.685142857142857,0.09758131776480417,,
2023/2/1 0:00,ASTRUSDT,0.0589,0.05408571428571429,0.08901215002641294,,
2023/2/1 0:00,DUSKUSDT,0.1547,0.1462142857142857,0.05803615046409383,,
2023/2/2 0:00,SNXUSDT,2.665,2.4490000000000003,0.08819926500612474,,
2023/2/2 0:00,LTCUSDT,100.33,92.38714285714286,0.08597362032441125,,
2023/2/2 0:00,ONEUSDT,0.02374,0.021767142857142856,0.0906346393647044,,
2023/2/2 0:00,HOOKUSDT,3.3874,3.214514285714286,0.05378284210900541,,
2023/2/2 0:00,MANAUSDT,0.803,0.7373571428571429,0.08902450837934706,,
2023/2/3 0:00,MINAUSDT,0.84,0.7764285714285715,0.08187672493100262,,
2023/2/3 0:00,DYDXUSDT,3.193,2.75,0.16109090909090917,,
2023/2/3 0:00,INJUSDT,3.627,3.0035714285714286,0.20756242568370986,,yes
2023/2/3 0:00,STGUSDT,0.7337,0.6596571428571429,0.11224445599445598,,
2023/2/3 0:00,MBOXUSDT,0.591,0.5505714285714286,0.07343020238713005,,
2023/2/4 0:00,DYDXUSDT,3.217,2.8645714285714283,0.1230301216836227,,
2023/2/4 0:00,PHAUSDT,0.1638,0.1559142857142857,0.050577240241891364,,
2023/2/4 0:00,ACHUSDT,0.01579,0.013595714285714286,0.16139539770936207,,yes
2023/2/4 0:00,ARUSDT,12.4,11.231428571428571,0.10404477232256437,,
2023/2/4 0:00,MDTUSDT,0.02971,0.028042857142857144,0.05944982170147739,,yes
2023/2/5 0:00,HBARUSDT,0.0733,0.06857142857142857,0.06895833333333323,,
2023/2/5 0:00,CTXCUSDT,0.2434,0.22637142857142858,0.07522403130127464,,
2023/2/5 0:00,SHIBUSDT,1.47e-05,1.241857142857143e-05,0.1837110318647186,,
2023/2/5 0:00,LUNCUSDT,0.0001918,0.0001781142857142857,0.07683670195700998,,
2023/2/5 0:00,FETUSDT,0.3317,0.2936,0.12976839237057214,,yes
2023/2/6 0:00,LSKUSDT,1.171,0.9928571428571429,0.1794244604316546,,
2023/2/6 0:00,DOCKUSDT,0.02284,0.019998571428571428,0.14208157725551818,,
2023/2/6 0:00,IOSTUSDT,0.01077,0.010147142857142856,0.06138251443052245,,
2023/2/6 0:00,DIAUSDT,0.395,0.3711428571428571,0.06428021555042363,,
2023/2/6 0:00,RNDRUSDT,1.751,1.5674285714285714,0.11711629602624862,,
2023/2/7 0:00,DODOUSDT,0.1552,0.1462857142857143,0.06093749999999987,,
2023/2/7 0:00,LPTUSDT,8.92,8.122857142857143,0.09813577207175528,,
2023/2/7 0:00,SHIBUSDT,1.407e-05,1.3101428571428572e-05,0.0739286882564607,,
2023/2/7 0:00,NMRUSDT,22.04,18.740000000000002,0.17609391675560282,,
2023/2/7 0:00,ARDRUSDT,0.0996,0.0945,0.053968253968254,,
2023/2/8 0:00,STEEMUSDT,0.2329,0.21425714285714287,0.08701160154687293,,
2023/2/8 0:00,DASHUSDT,65.73,62.26857142857143,0.05558869413600087,,
2023/2/8 0:00,YGGUSDT,0.3609,0.31557142857142856,0.14363965595291983,,
2023/2/8 0:00,GRTUSDT,0.2085,0.12445714285714285,0.675275482093664,,
2023/2/8 0:00,LSKUSDT,1.166,1.0732857142857142,0.08638360175695459,,
2023/2/9 0:00,PSGUSDT,7.17,6.575714285714286,0.09037584184227687,,
2023/2/9 0:00,IOTXUSDT,0.03332,0.03128714285714286,0.06497420209122873,,
2023/2/9 0:00,ASTRUSDT,0.0693,0.05962857142857143,0.16219453761379965,,
2023/2/9 0:00,BARUSDT,4.9,4.378571428571428,0.11908646003262668,,
2023/2/9 0:00,BNTUSDT,0.479,0.45428571428571424,0.054402515723270595,,
2023/2/10 0:00,QIUSDT,0.01124,0.009768571428571429,0.1506288388417667,,
2023/2/10 0:00,ROSEUSDT,0.06383,0.059867142857142855,0.06619419190111442,,
2023/2/10 0:00,ELFUSDT,0.2157,0.2004,0.07634730538922163,,
2023/2/10 0:00,FXSUSDT,12.512,11.625,0.07630107526881735,,
2023/2/10 0:00,RPLUSDT,49.05,42.05714285714286,0.16627038043478248,,
2023/2/10 3:00,KEYUSDT,0.004433,0.004081142857142858,0.08621534584150092,,yes
2023/2/11 0:00,ASTRUSDT,0.0759,0.06470000000000001,0.1731066460587325,,
2023/2/11 0:00,MINAUSDT,0.892,0.817857142857143,0.09065502183406093,,
2023/2/11 0:00,SKLUSDT,0.05714,0.04211142857142858,0.3568763145396565,,
2023/2/11 0:00,RPLUSDT,45.48,42.69428571428572,0.06524794218028496,,
2023/2/11 0:00,DUSKUSDT,0.1861,0.16540000000000002,0.1251511487303505,,
2023/2/12 0:00,ROSEUSDT,0.06938,0.06255,0.10919264588329347,,
2023/2/12 0:00,DUSKUSDT,0.223,0.1718,0.2980209545983701,,
2023/2/12 0:00,IMXUSDT,1.078,0.9654285714285714,0.11660254513169588,,
2023/2/12 0:00,SKLUSDT,0.05656,0.04454428571428572,0.26974760270677645,,
2023/2/12 0:00,CHESSUSDT,0.3009,0.2780428571428571,0.08220726506705045,,
2023/2/13 0:00,CELRUSDT,0.02147,0.018997142857142855,0.13016995036847656,,
2023/2/13 0:00,AGLDUSDT,0.507,0.46728571428571425,0.08498929990828508,,yes
2023/2/13 0:00,LRCUSDT,0.4115,0.38437142857142853,0.0705790529993311,,
2023/2/13 0:00,LITUSDT,1.203,1.1084285714285715,0.08532027323108649,,
2023/2/13 0:00,FIROUSDT,2.498,2.248,0.11120996441281128,,
2023/2/14 0:00,FIROUSDT,2.411,2.2772857142857146,0.05871651715701631,,
2023/2/14 0:00,WINGUSDT,8.16,7.6499999999999995,0.06666666666666665,,
2023/2/14 0:00,HBARUSDT,0.086,0.0798,0.07769423558897248,,
2023/2/14 0:00,ALPINEUSDT,3.0416,2.852314285714286,0.0663621520369424,,
2023/2/14 0:00,SXPUSDT,0.3305,0.31088571428571427,0.06309162760775666,,
2023/2/15 0:00,ALPINEUSDT,3.2148,2.892257142857143,0.11151942625137057,,
2023/2/15 0:00,APTUSDT,14.7535,13.936585714285714,0.05861652936105499,,yes
2023/2/15 0:00,GMXUSDT,74.71,65.80285714285715,0.13536103512656839,,
2023/2/15 0:00,IMXUSDT,1.134,1.0092857142857141,0.12356687898089169,,
2023/2/15 0:00,SYSUSDT,0.2077,0.1919714285714286,0.08193183509450797,,
2023/2/16 0:00,POWRUSDT,0.1997,0.18811428571428568,0.06158869987849336,,
2023/2/16 0:00,BICOUSDT,0.389,0.36242857142857143,0.07331493890421759,,
2023/2/16 0:00,FLOWUSDT,1.151,1.0477142857142856,0.09858194709571877,,
2023/2/16 0:00,FLMUSDT,0.1075,0.09925714285714285,0.08304548071387452,,
2023/2/16 0:00,NKNUSDT,0.1177,0.10865714285714287,0.08322377070733622,,
2023/2/16 3:00,BNXUSDT,175.5,150.85714285714286,0.1633522727272727,,
2023/2/17 0:00,OOKIUSDT,0.00457,0.0043214285714285715,0.05752066115702492,,
2023/2/17 0:00,AUCTIONUSDT,6.38,5.781428571428571,0.10353348159130227,,
2023/2/17 0:00,DUSKUSDT,0.2576,0.23222857142857142,0.10925196850393704,,
2023/2/17 0:00,AUDIOUSDT,0.2958,0.2759,0.07212758245741213,,
2023/2/17 0:00,GTCUSDT,2.03,1.8299999999999998,0.1092896174863387,,
2023/2/18 0:00,WINUSDT,0.0001,9.211428571428572e-05,0.0856079404466501,,
2023/2/18 0:00,SCUSDT,0.00485,0.004164285714285715,0.16466552315608896,,
2023/2/18 0:00,FARMUSDT,39.9,37.300000000000004,0.06970509383377999,,
2023/2/18 0:00,ADAUSDT,0.4033,0.38402857142857144,0.050182278104307754,,
2023/2/18 0:00,TRBUSDT,17.59,16.39142857142857,0.07312184068328409,,
2023/2/19 0:00,ONTUSDT,0.2452,0.23084285714285713,0.06219444272541619,,
2023/2/19 0:00,CHESSUSDT,0.3373,0.29412857142857135,0.14677740541065654,,
2023/2/19 0:00,CKBUSDT,0.00437,0.004057142857142857,0.07711267605633787,,
2023/2/19 0:00,UNIUSDT,6.976,6.614285714285715,0.05468682505399558,,
2023/2/19 0:00,PROSUSDT,0.6304,0.5962571428571428,0.05726196751162016,,
2023/2/20 0:00,HOTUSDT,0.002304,0.002181857142857143,0.055981143193871485,,
2023/2/20 0:00,FORUSDT,0.02305,0.021435714285714287,0.0753082305898034,,
2023/2/20 0:00,LINAUSDT,0.008248,0.007697714285714285,0.07148689778041728,,yes
2023/2/20 0:00,PHBUSDT,1.2576,1.1556285714285714,0.08823892995772242,,
2023/2/20 0:00,ICPUSDT,7.348,6.365142857142857,0.15441242481371753,,
2023/2/21 0:00,IOSTUSDT,0.01435,0.011347142857142858,0.2646355281379831,,
2023/2/21 0:00,FILUSDT,8.526,6.871142857142857,0.24084161503596824,,
2023/2/21 0:00,ARDRUSDT,0.1095,0.10305714285714286,0.0625173274189077,,
2023/2/21 0:00,TLMUSDT,0.0249,0.023125714285714284,0.07672349888806518,,
2023/2/21 0:00,ICXUSDT,0.265,0.24165714285714285,0.09659493970205735,,
2023/2/22 0:00,OMUSDT,0.0489,0.0443,0.10383747178329572,,
2023/2/22 0:00,QUICKUSDT,110.2,80.10000000000001,0.37578027465667896,,
2023/2/22 0:00,CTXCUSDT,0.2924,0.2782857142857143,0.05071868583162198,,
2023/2/22 0:00,GHSTUSDT,1.498,1.2947142857142855,0.1570120269226527,,
2023/2/22 0:00,ANKRUSDT,0.04643,0.034448571428571426,0.3478062536285975,,
2023/2/23 0:00,DGBUSDT,0.01226,0.011311428571428571,0.08385956049507448,,
2023/2/23 0:00,PUNDIXUSDT,0.578,0.5281428571428571,0.0944008655666757,,
2023/2/23 0:00,PERPUSDT,0.81641,0.7659314285714285,0.06590481803667614,,
2023/2/23 0:00,LINAUSDT,0.013013,0.009478285714285713,0.37292759389883656,,yes
2023/2/23 0:00,TRBUSDT,19.25,18.324285714285715,0.05051843767053876,,
2023/2/24 0:00,OPUSDT,2.875,2.6935714285714285,0.06735613895518422,,
2023/2/24 0:00,MDXUSDT,0.1125,0.10641428571428571,0.05718888441401537,,
2023/2/24 0:00,TKOUSDT,0.3905,0.3573142857142857,0.0928754197984969,,
2023/2/24 0:00,IRISUSDT,0.04267,0.03284285714285714,0.29921705089169226,,
2023/2/24 0:00,ANKRUSDT,0.04771,0.039368571428571426,0.21188039770665523,,
2023/2/25 0:00,FIDAUSDT,0.5236,0.4971857142857143,0.05312760394218885,,
2023/2/25 0:00,STXUSDT,0.731,0.655942857142857,0.11442634375816718,,yes
2023/2/25 0:00,FETUSDT,0.4738,0.4351857142857143,0.08873059120900773,,yes
2023/2/25 0:00,DODOUSDT,0.2338,0.20072857142857142,0.16475695680022784,,
2023/2/25 0:00,RIFUSDT,0.1221,0.107,0.14112149532710272,,yes
2023/2/26 0:00,ELFUSDT,0.2925,0.2641142857142857,0.10747511899610562,,
2023/2/26 0:00,DODOUSDT,0.2314,0.21204285714285714,0.09128882301421548,,
2023/2/26 0:00,YFIUSDT,9424,8499.714285714286,0.10874315103028676,,
2023/2/26 0:00,STXUSDT,0.7629,0.7103142857142857,0.07403161578375772,,yes
2023/2/26 0:00,FISUSDT,0.7383,0.6956,0.061385853939045276,,
2023/2/27 0:00,RIFUSDT,0.1325,0.12592857142857142,0.05218377765173021,,yes
2023/2/27 0:00,DODOUSDT,0.2673,0.2284,0.17031523642732038,,
2023/2/27 0:00,PERPUSDT,1.00962,0.9247799999999999,0.09174073833776686,,
2023/2/27 0:00,LDOUSDT,3.12,2.934714285714286,0.0631358613639681,,
2023/2/27 0:00,AKROUSDT,0.00598,0.005002857142857143,0.19531696173615076,,
2023/2/28 0:00,DOCKUSDT,0.02682,0.025407142857142854,0.05560865898228862,,
2023/2/28 0:00,LDOUSDT,3.268,2.983571428571428,0.09533157768733558,,
2023/2/28 0:00,RIFUSDT,0.1561,0.13775714285714286,0.13315358290988266,,yes
2023/2/28 0:00,DYDXUSDT,2.97,2.769714285714286,0.07231277078605314,,
2023/2/28 0:00,AGLDUSDT,0.645,0.5910000000000001,0.09137055837563435,,yes
2023/3/1 0:00,SNXUSDT,2.784,2.645285714285714,0.052438299940595234,,
2023/3/1 0:00,RENUSDT,0.110019,0.10012785714285714,0.09878512473337664,,
2023/3/1 0:00,NMRUSDT,21.13,19.875714285714285,0.06310644720764746,,
2023/3/1 0:00,IMXUSDT,1.057,1.0005714285714284,0.056396344945745414,,
2023/3/1 0:00,FXSUSDT,11.415,10.669142857142857,0.0699078785281988,,
2023/3/2 0:00,BICOUSDT,0.477,0.4541428571428571,0.05033029254482546,,
2023/3/2 0:00,CVXUSDT,6.392,6.028142857142858,0.060359741213830365,,
2023/3/2 0:00,STXUSDT,0.985,0.8392571428571429,0.17365697555661463,,yes
2023/3/2 0:00,ZRXUSDT,0.3027,0.2722142857142857,0.11199160325373936,,
2023/3/2 0:00,RIFUSDT,0.1848,0.14754285714285714,0.25251742835011615,,yes
2023/3/3 0:00,ILVUSDT,86.33,78.08714285714287,0.10555972265417735,,
2023/3/3 0:00,TUSDT,0.04624,0.040271428571428576,0.14820858460446962,,
2023/3/3 0:00,IOSTUSDT,0.01214,0.011537142857142857,0.05225359088657755,,
2023/3/3 0:00,RENUSDT,0.124182,0.10644257142857141,0.16665727192933022,,
2023/3/3 0:00,STXUSDT,0.9262,0.8546285714285714,0.08374565391816002,,yes
2023/3/4 0:00,DOCKUSDT,0.0263,0.02499714285714286,0.05212024231340706,,
2023/3/4 0:00,WANUSDT,0.3077,0.2919285714285715,0.05402495718130629,,
2023/3/4 0:00,TUSDT,0.04293,0.040778571428571435,0.05275880189174975,,
2023/3/4 0:00,RENUSDT,0.123427,0.1103857142857143,0.11814287563090442,,
2023/3/4 0:00,MKRUSDT,892,823.1428571428571,0.08365150989239845,,
2023/3/5 0:00,TROYUSDT,0.004337,0.004004142857142857,0.08312818866174321,,
2023/3/5 0:00,TRUUSDT,0.1076,0.08714285714285716,0.23475409836065553,,
2023/3/6 0:00,MDTUSDT,0.06779,0.06434571428571428,0.053527818480529454,,yes
2023/3/6 0:00,ALCXUSDT,24.46,22.560000000000002,0.08421985815602828,,
2023/3/6 0:00,TRUUSDT,0.1206,0.09528571428571429,0.26566716641679156,,
2023/3/6 0:00,IRISUSDT,0.03678,0.03341285714285714,0.100773868057634,,
2023/3/6 0:00,MKRUSDT,948,869.8571428571429,0.0898341271144687,,
